lag_sweep	g1
3150	7.25682416E+01
3155	7.25933973E+01
3160	7.26364225E+01
3165	7.27085581E+01
3170	7.27699823E+01
3175	7.28263743E+01
3180	7.28839621E+01
3185	7.29617682E+01
3190	7.29968367E+01
3195	7.30487127E+01
3200	7.30288760E+01
3205	7.31171938E+01
3210	7.31384706E+01
3215	7.31071645E+01
3220	7.32685190E+01
3225	7.33378689E+01
3230	7.34499501E+01
3235	7.34984471E+01
3240	7.35732791E+01
3245	7.36421639E+01
3250	7.37234970E+01
3255	7.38307009E+01
3260	7.39004683E+01
3265	7.39611686E+01
3270	7.40553566E+01
3275	7.40896356E+01
3280	7.42080557E+01
3285	7.42102423E+01
3290	7.42947771E+01
3295	7.44444426E+01
3300	7.44826726E+01
3305	7.45452383E+01
3310	7.46020676E+01
3315	7.46923165E+01
3320	7.47059352E+01
3325	7.48278075E+01
3330	7.48056757E+01
3335	7.49554596E+01
3340	7.50497012E+01
3345	7.51569726E+01
3350	7.52421098E+01
3355	7.53140930E+01
3360	7.53626824E+01
3365	7.55179980E+01
3370	7.55884792E+01
3375	7.56762497E+01
3380	7.56439904E+01
3385	7.58228291E+01
3390	7.58197405E+01
3395	7.59007663E+01
3400	7.59885829E+01
3405	7.60692728E+01
3410	7.61253507E+01
3415	7.61832826E+01
3420	7.62238534E+01
3425	7.62327037E+01
3430	7.64228929E+01
3435	7.63829858E+01
3440	7.65191274E+01
3445	7.64981625E+01
3450	7.67141837E+01
3455	7.66723428E+01
3460	7.68151530E+01
3465	7.68905567E+01
3470	7.69443409E+01
3475	7.70263648E+01
3480	7.71184258E+01
3485	7.71827943E+01
3490	7.73424631E+01
3495	7.74271916E+01
3500	7.74509475E+01
3505	7.75579975E+01
3510	7.75509846E+01
3515	7.76505397E+01
3520	7.78009582E+01
3525	7.78825026E+01
3530	7.79486468E+01
3535	7.80464585E+01
3540	7.80836054E+01
3545	7.81919431E+01
3550	7.81919392E+01
3555	7.82221221E+01
3560	7.83942239E+01
3565	7.83629428E+01
3570	7.85632646E+01
3575	7.85661427E+01
3580	7.86874247E+01
3585	7.87254611E+01
3590	7.88913592E+01
3595	7.89418283E+01
3600	7.90882870E+01
3605	7.90670833E+01
3610	7.92403409E+01
3615	7.91733864E+01
3620	7.93056177E+01
3625	7.92807653E+01
3630	7.94258086E+01
3635	7.94564065E+01
3640	7.95575387E+01
3645	7.96181838E+01
3650	7.97283542E+01
3655	7.97702890E+01
3660	7.97818713E+01
3665	7.98835969E+01
3670	7.99609662E+01
3675	8.00532449E+01
3680	8.00484643E+01
3685	8.01239790E+01
3690	8.01844313E+01
3695	8.02022915E+01
3700	8.02848848E+01
3705	8.03580062E+01
3710	8.04553276E+01
3715	8.04563953E+01
3720	8.05614530E+01
3725	8.05763105E+01
3730	8.07636682E+01
3735	8.08240275E+01
3740	8.09669056E+01
3745	8.09722308E+01
3750	8.10605501E+01
3755	8.10927310E+01
3760	8.11801994E+01
3765	8.11629524E+01
3770	8.11934963E+01
3775	8.12237101E+01
3780	8.12486710E+01
3785	8.13165597E+01
3790	8.14435176E+01
3795	8.14980526E+01
3800	8.15072176E+01
3805	8.16172684E+01
3810	8.15918402E+01
3815	8.15963195E+01
3820	8.17620764E+01
3825	8.17108113E+01
3830	8.18985030E+01
3835	8.18758339E+01
3840	8.19789586E+01
3845	8.19639011E+01
3850	8.21641963E+01
3855	8.21315687E+01
3860	8.24004713E+01
3865	8.23783249E+01
3870	8.26159474E+01
3875	8.25625435E+01
3880	8.27392012E+01
3885	8.27163292E+01
3890	8.29409364E+01
3895	8.28162088E+01
3900	8.30031220E+01
3905	8.29362447E+01
3910	8.31252316E+01
3915	8.30636954E+01
3920	8.32670623E+01
3925	8.31337368E+01
3930	8.33524273E+01
3935	8.32696910E+01
3940	8.34575824E+01
3945	8.33128905E+01
3950	8.35614723E+01
3955	8.34525239E+01
3960	8.37022879E+01
3965	8.35275432E+01
3970	8.37758028E+01
3975	8.37133013E+01
3980	8.39031409E+01
3985	8.37897134E+01
3990	8.39625091E+01
3995	8.39263110E+01
4000	8.41058738E+01
4005	8.40845794E+01
4010	8.43116207E+01
4015	8.42702463E+01
4020	8.44705036E+01
4025	8.44227712E+01
4030	8.46722068E+01
4035	8.44972840E+01
4040	8.47388715E+01
4045	8.45252694E+01
4050	8.48177777E+01
4055	8.46917920E+01
4060	8.48284905E+01
4065	8.47880825E+01
4070	8.49864010E+01
4075	8.48886892E+01
4080	8.51161901E+01
4085	8.50846263E+01
4090	8.53227467E+01
4095	8.52253821E+01
4100	8.54836005E+01
4105	8.53878629E+01
4110	8.56034971E+01
4115	8.56308405E+01
4120	8.58162159E+01
4125	8.56935192E+01
4130	8.59689572E+01
4135	8.58004931E+01
4140	8.60066608E+01
4145	8.57997800E+01
4150	8.60571044E+01
4155	8.59207341E+01
4160	8.61295833E+01
4165	8.60211129E+01
4170	8.63405966E+01
4175	8.60960020E+01
4180	8.64698705E+01
4185	8.62967097E+01
4190	8.66175029E+01
4195	8.64665074E+01
4200	8.68089946E+01
4205	8.66217583E+01
4210	8.70434034E+01
4215	8.67555636E+01
4220	8.70902633E+01
4225	8.67869059E+01
4230	8.71677670E+01
4235	8.69470267E+01
4240	8.72696024E+01
4245	8.70871720E+01
4250	8.75007219E+01
4255	8.73130977E+01
4260	8.76553786E+01
4265	8.72853293E+01
4270	8.76351293E+01
4275	8.73996733E+01
4280	8.77351373E+01
4285	8.75191595E+01
4290	8.78031788E+01
4295	8.76783435E+01
4300	8.78976189E+01
4305	8.76245916E+01
4310	8.78775878E+01
4315	8.77301983E+01
4320	8.80565374E+01
4325	8.79000347E+01
4330	8.81775511E+01
4335	8.80620322E+01
4340	8.82851937E+01
4345	8.81286812E+01
4350	8.84230342E+01
4355	8.83340355E+01
4360	8.86900788E+01
4365	8.86161749E+01
4370	8.89524988E+01
4375	8.88810641E+01
4380	8.91995251E+01
4385	8.90632681E+01
4390	8.92944857E+01
4395	8.91315846E+01
4400	8.94391316E+01
4405	8.93243331E+01
4410	8.95956141E+01
4415	8.94446102E+01
4420	8.97672694E+01
4425	8.96818591E+01
4430	8.99417317E+01
4435	8.99087373E+01
4440	9.01384959E+01
4445	9.00913496E+01
4450	9.02903549E+01
4455	9.01852586E+01
4460	9.03676284E+01
4465	9.01285380E+01
4470	9.04332265E+01
4475	9.02819124E+01
4480	9.05451896E+01
4485	9.02764760E+01
4490	9.06306981E+01
4495	9.03076644E+01
4500	9.06094448E+01
4505	9.03923973E+01
4510	9.06851456E+01
4515	9.04275029E+01
4520	9.06824826E+01
4525	9.06177862E+01
4530	9.08897915E+01
4535	9.07714131E+01
4540	9.10453630E+01
4545	9.08796816E+01
4550	9.11387890E+01
4555	9.09926030E+01
4560	9.12311639E+01
4565	9.11041303E+01
4570	9.13594303E+01
4575	9.12662642E+01
4580	9.17414310E+01
4585	9.15150845E+01
4590	9.18886092E+01
4595	9.15763358E+01
4600	9.19745824E+01
4605	9.16882950E+01
4610	9.21111710E+01
4615	9.17812847E+01
4620	9.21927504E+01
4625	9.19682676E+01
4630	9.24478420E+01
4635	9.21041494E+01
4640	9.26326511E+01
4645	9.23896886E+01
4650	9.27906647E+01
4655	9.24939876E+01
4660	9.26942473E+01
4665	9.24671075E+01
4670	9.28475335E+01
4675	9.26619183E+01
4680	9.30682504E+01
4685	9.28518331E+01
4690	9.33246544E+01
4695	9.31168159E+01
4700	9.33278942E+01
4705	9.32299241E+01
4710	9.34492286E+01
4715	9.32571335E+01
4720	9.34547107E+01
4725	9.33078119E+01
4730	9.35547926E+01
4735	9.34213544E+01
4740	9.37407888E+01
4745	9.37388557E+01
4750	9.39812361E+01
4755	9.38216116E+01
4760	9.40245220E+01
4765	9.39509373E+01
4770	9.42082978E+01
4775	9.41152494E+01
4780	9.42832089E+01
4785	9.42602456E+01
4790	9.45305032E+01
4795	9.44259674E+01
4800	9.46709261E+01
4805	9.44750532E+01
4810	9.47049145E+01
4815	9.45592436E+01
4820	9.48520226E+01
4825	9.47779251E+01
4830	9.50118236E+01
4835	9.48172598E+01
4840	9.50852471E+01
4845	9.48740618E+01
4850	9.51980379E+01
4855	9.50076207E+01
4860	9.54273099E+01
4865	9.51018543E+01
4870	9.54751715E+01
4875	9.52942601E+01
4880	9.55898340E+01
4885	9.53757218E+01
4890	9.58692229E+01
4895	9.56529465E+01
4900	9.60676627E+01
4905	9.58385667E+01
4910	9.60737790E+01
4915	9.59570141E+01
4920	9.61984063E+01
4925	9.59916824E+01
4930	9.62581879E+01
4935	9.62322638E+01
4940	9.65241699E+01
4945	9.63501794E+01
4950	9.66950630E+01
4955	9.66161510E+01
4960	9.71010808E+01
4965	9.69383429E+01
4970	9.73201690E+01
4975	9.70712019E+01
4980	9.73618185E+01
4985	9.70803525E+01
4990	9.73960905E+01
4995	9.71640382E+01
5000	9.75705282E+01
5005	9.71788111E+01
5010	9.76361877E+01
5015	9.73263103E+01
5020	9.78133912E+01
5025	9.74443144E+01
5030	9.80090403E+01
5035	9.77246894E+01
5040	9.79842447E+01
5045	9.76436398E+01
5050	9.79113282E+01
5055	9.76548520E+01
5060	9.79112441E+01
5065	9.76919141E+01
5070	9.78503537E+01
5075	9.76088669E+01
5080	9.79278280E+01
5085	9.77034438E+01
5090	9.79116327E+01
5095	9.76181690E+01
5100	9.78286693E+01
5105	9.76179800E+01
5110	9.77749330E+01
5115	9.74899037E+01
5120	9.76738770E+01
5125	9.74865629E+01
5130	9.76700172E+01
5135	9.75512268E+01
5140	9.76653929E+01
5145	9.72829709E+01
5150	9.75385429E+01
5155	9.73315761E+01
5160	9.75659837E+01
5165	9.74018189E+01
5170	9.76480525E+01
5175	9.74610945E+01
5180	9.76271945E+01
5185	9.75777018E+01
5190	9.78427805E+01
5195	9.77972084E+01
5200	9.78369420E+01
5205	9.78091921E+01
5210	9.80056536E+01
5215	9.78352219E+01
5220	9.80966676E+01
5225	9.79395453E+01
5230	9.82449194E+01
5235	9.82682101E+01
5240	9.84603613E+01
5245	9.84258202E+01
5250	9.85653466E+01
5255	9.85638860E+01
5260	9.87603388E+01
5265	9.87572121E+01
5270	9.89281675E+01
5275	9.88741759E+01
5280	9.90296063E+01
5285	9.89654907E+01
5290	9.89127717E+01
5295	9.89461048E+01
5300	9.88980990E+01
5305	9.89648724E+01
5310	9.90354212E+01
5315	9.89950806E+01
5320	9.89772612E+01
5325	9.90261125E+01
5330	9.91650537E+01
5335	9.90933936E+01
5340	9.92868897E+01
5345	9.91441252E+01
5350	9.93220768E+01
5355	9.91816025E+01
5360	9.94339434E+01
5365	9.91593842E+01
5370	9.95340790E+01
5375	9.93784648E+01
5380	9.97339141E+01
5385	9.94542800E+01
5390	9.97143952E+01
5395	9.93647391E+01
5400	9.96535926E+01
5405	9.91988861E+01
5410	9.94693402E+01
5415	9.92763039E+01
5420	9.94684872E+01
5425	9.91651436E+01
5430	9.93558123E+01
5435	9.92113404E+01
5440	9.94795313E+01
5445	9.92224474E+01
5450	9.95745636E+01
5455	9.92803985E+01
5460	9.94824193E+01
5465	9.93159392E+01
5470	9.94558206E+01
5475	9.92600509E+01
5480	9.95083083E+01
5485	9.91377787E+01
5490	9.93013748E+01
5495	9.89385836E+01
5500	9.93348743E+01
5505	9.88861784E+01
5510	9.93148000E+01
5515	9.89755337E+01
5520	9.94234874E+01
5525	9.89426566E+01
5530	9.92569148E+01
5535	9.89129186E+01
5540	9.94395384E+01
5545	9.90027447E+01
5550	9.95018365E+01
5555	9.92866238E+01
5560	9.96764633E+01
5565	9.93261691E+01
5570	9.96547868E+01
5575	9.92493344E+01
5580	9.94523061E+01
5585	9.91073299E+01
5590	9.93830978E+01
5595	9.90256476E+01
5600	9.94130983E+01
5605	9.90732583E+01
5610	9.95118797E+01
5615	9.90906605E+01
5620	9.93138629E+01
5625	9.88420309E+01
5630	9.93184483E+01
5635	9.89381234E+01
5640	9.92190050E+01
5645	9.88388797E+01
5650	9.90841342E+01
5655	9.86839787E+01
5660	9.90646936E+01
5665	9.87335589E+01
5670	9.91215799E+01
5675	9.86385991E+01
5680	9.88362053E+01
5685	9.84861492E+01
5690	9.87259123E+01
5695	9.84609806E+01
5700	9.85889882E+01
5705	9.82806921E+01
5710	9.86380504E+01
5715	9.83127528E+01
5720	9.86922062E+01
5725	9.84851640E+01
5730	9.88015972E+01
5735	9.87227431E+01
5740	9.88839395E+01
5745	9.88606023E+01
5750	9.91307386E+01
5755	9.89804426E+01
5760	9.93686284E+01
5765	9.93229947E+01
5770	9.94326730E+01
5775	9.95665806E+01
5780	9.97192737E+01
5785	9.96837773E+01
5790	9.96982228E+01
5795	9.96851045E+01
5800	9.99121170E+01
5805	9.98617647E+01
5810	1.00048399E+02
5815	9.98760689E+01
5820	1.00197622E+02
5825	1.00083546E+02
5830	1.00159844E+02
5835	9.98051174E+01
5840	1.00029472E+02
5845	9.97012485E+01
5850	9.99834697E+01
5855	9.97497172E+01
5860	1.00031831E+02
5865	9.96272192E+01
5870	9.98534409E+01
5875	9.94257026E+01
5880	9.99373178E+01
5885	9.98473157E+01
5890	1.00305438E+02
5895	9.98321915E+01
5900	1.00647517E+02
5905	1.00200381E+02
5910	1.00934386E+02
5915	1.00694272E+02
5920	1.01248669E+02
5925	1.01080372E+02
5930	1.01420709E+02
5935	1.01032397E+02
5940	1.01434064E+02
5945	1.01126459E+02
5950	1.01591858E+02
5955	1.01323383E+02
5960	1.01568800E+02
5965	1.01262666E+02
5970	1.01731396E+02
5975	1.01609370E+02
5980	1.01880562E+02
5985	1.01892149E+02
5990	1.02214660E+02
5995	1.02155399E+02
6000	1.02307915E+02
6005	1.02166477E+02
6010	1.02782127E+02
6015	1.02670612E+02
6020	1.02916141E+02
6025	1.02636898E+02
6030	1.02680735E+02
6035	1.02816015E+02
6040	1.03010408E+02
6045	1.02803414E+02
6050	1.03194101E+02
6055	1.03284887E+02
6060	1.03317304E+02
6065	1.03266356E+02
6070	1.03279219E+02
6075	1.03653241E+02
6080	1.03727702E+02
6085	1.04343388E+02
6090	1.04673582E+02
6095	1.04770293E+02
6100	1.05045447E+02
6105	1.05124992E+02
6110	1.05883669E+02
6115	1.06372038E+02
6120	1.06694591E+02
6125	1.07407519E+02
6130	1.07760744E+02
6135	1.07654939E+02
6140	1.08124467E+02
6145	1.08484827E+02
6150	1.08552567E+02
6155	1.08665349E+02
6160	1.08559098E+02
6165	1.09346091E+02
6170	1.09263839E+02
6175	1.08996261E+02
6180	1.08779775E+02
6185	1.08275498E+02
6190	1.07942153E+02
6195	1.07172418E+02
6200	1.06723034E+02
6205	1.06462148E+02
6210	1.06411030E+02
6215	1.06481913E+02
6220	1.06084917E+02
6225	1.06142497E+02
6230	1.05405197E+02
6235	1.05357923E+02
6240	1.05287840E+02
6245	1.04445040E+02
