lag_sweep	g_R
3150	9.42639493E-01
3155	9.42730801E-01
3160	9.42626821E-01
3165	9.42713224E-01
3170	9.42602361E-01
3175	9.42648509E-01
3180	9.42524354E-01
3185	9.42580453E-01
3190	9.42431940E-01
3195	9.42558159E-01
3200	9.42444355E-01
3205	9.42506411E-01
3210	9.42362431E-01
3215	9.42450605E-01
3220	9.42253096E-01
3225	9.42353078E-01
3230	9.42134847E-01
3235	9.42301146E-01
3240	9.42089282E-01
3245	9.42184424E-01
3250	9.41999824E-01
3255	9.42099686E-01
3260	9.41937664E-01
3265	9.42030152E-01
3270	9.41905454E-01
3275	9.42027124E-01
3280	9.41915156E-01
3285	9.42047174E-01
3290	9.41959808E-01
3295	9.42103180E-01
3300	9.41996704E-01
3305	9.42089131E-01
3310	9.41984810E-01
3315	9.42096773E-01
3320	9.41966916E-01
3325	9.42056568E-01
3330	9.41911335E-01
3335	9.41988945E-01
3340	9.41906506E-01
3345	9.41998834E-01
3350	9.41924075E-01
3355	9.42011473E-01
3360	9.41939903E-01
3365	9.42048740E-01
3370	9.41961199E-01
3375	9.42027618E-01
3380	9.41926628E-01
3385	9.41989576E-01
3390	9.41866635E-01
3395	9.41925891E-01
3400	9.41828948E-01
3405	9.41926299E-01
3410	9.41799756E-01
3415	9.41889615E-01
3420	9.41773459E-01
3425	9.41864667E-01
3430	9.41717626E-01
3435	9.41838289E-01
3440	9.41744513E-01
3445	9.41887048E-01
3450	9.41841288E-01
3455	9.41989044E-01
3460	9.41904811E-01
3465	9.42049701E-01
3470	9.41968643E-01
3475	9.42126465E-01
3480	9.42039583E-01
3485	9.42155420E-01
3490	9.42094341E-01
3495	9.42166579E-01
3500	9.42083101E-01
3505	9.42140788E-01
3510	9.42099704E-01
3515	9.42167260E-01
3520	9.42099865E-01
3525	9.42231397E-01
3530	9.42227424E-01
3535	9.42304502E-01
3540	9.42324254E-01
3545	9.42384611E-01
3550	9.42402590E-01
3555	9.42467235E-01
3560	9.42394251E-01
3565	9.42507514E-01
3570	9.42455546E-01
3575	9.42540566E-01
3580	9.42545084E-01
3585	9.42596303E-01
3590	9.42565045E-01
3595	9.42649393E-01
3600	9.42549448E-01
3605	9.42597312E-01
3610	9.42553933E-01
3615	9.42611434E-01
3620	9.42542943E-01
3625	9.42619435E-01
3630	9.42492835E-01
3635	9.42585539E-01
3640	9.42490941E-01
3645	9.42637557E-01
3650	9.42609901E-01
3655	9.42635799E-01
3660	9.42519347E-01
3665	9.42557452E-01
3670	9.42475276E-01
3675	9.42605037E-01
3680	9.42559539E-01
3685	9.42717912E-01
3690	9.42640408E-01
3695	9.42831729E-01
3700	9.42764297E-01
3705	9.42944704E-01
3710	9.42819143E-01
3715	9.42984516E-01
3720	9.42874969E-01
3725	9.43001154E-01
3730	9.42950447E-01
3735	9.43104711E-01
3740	9.42994116E-01
3745	9.43196199E-01
3750	9.43147165E-01
3755	9.43362819E-01
3760	9.43349233E-01
3765	9.43577733E-01
3770	9.43566786E-01
3775	9.43773770E-01
3780	9.43743994E-01
3785	9.43962894E-01
3790	9.43937510E-01
3795	9.44084042E-01
3800	9.44052754E-01
3805	9.44243902E-01
3810	9.44206182E-01
3815	9.44339333E-01
3820	9.44312940E-01
3825	9.44478604E-01
3830	9.44419146E-01
3835	9.44524220E-01
3840	9.44451695E-01
3845	9.44566693E-01
3850	9.44425041E-01
3855	9.44523579E-01
3860	9.44382207E-01
3865	9.44529107E-01
3870	9.44429658E-01
3875	9.44571264E-01
3880	9.44457829E-01
3885	9.44596853E-01
3890	9.44496657E-01
3895	9.44736344E-01
3900	9.44693932E-01
3905	9.44913561E-01
3910	9.44803773E-01
3915	9.44994885E-01
3920	9.44892013E-01
3925	9.45094181E-01
3930	9.44994626E-01
3935	9.45211311E-01
3940	9.45114676E-01
3945	9.45299840E-01
3950	9.45202891E-01
3955	9.45286617E-01
3960	9.45225365E-01
3965	9.45373004E-01
3970	9.45278719E-01
3975	9.45398664E-01
3980	9.45279398E-01
3985	9.45396257E-01
3990	9.45308260E-01
3995	9.45455718E-01
4000	9.45337570E-01
4005	9.45475059E-01
4010	9.45331804E-01
4015	9.45439732E-01
4020	9.45396603E-01
4025	9.45583081E-01
4030	9.45465891E-01
4035	9.45647562E-01
4040	9.45592878E-01
4045	9.45730540E-01
4050	9.45667762E-01
4055	9.45790207E-01
4060	9.45711107E-01
4065	9.45789274E-01
4070	9.45649945E-01
4075	9.45694647E-01
4080	9.45606284E-01
4085	9.45674601E-01
4090	9.45653901E-01
4095	9.45671084E-01
4100	9.45644931E-01
4105	9.45623839E-01
4110	9.45519506E-01
4115	9.45574755E-01
4120	9.45535494E-01
4125	9.45552322E-01
4130	9.45496940E-01
4135	9.45490096E-01
4140	9.45409861E-01
4145	9.45437485E-01
4150	9.45359072E-01
4155	9.45421050E-01
4160	9.45369145E-01
4165	9.45447546E-01
4170	9.45353170E-01
4175	9.45356045E-01
4180	9.45235930E-01
4185	9.45194273E-01
4190	9.45122828E-01
4195	9.45091073E-01
4200	9.45000764E-01
4205	9.45085227E-01
4210	9.44999689E-01
4215	9.45130962E-01
4220	9.45117740E-01
4225	9.45221043E-01
4230	9.45202629E-01
4235	9.45314503E-01
4240	9.45357627E-01
4245	9.45504437E-01
4250	9.45499366E-01
4255	9.45578953E-01
4260	9.45630743E-01
4265	9.45738891E-01
4270	9.45735491E-01
4275	9.45815777E-01
4280	9.45805159E-01
4285	9.45856423E-01
4290	9.45729677E-01
4295	9.45768200E-01
4300	9.45724658E-01
4305	9.45747265E-01
4310	9.45670810E-01
4315	9.45699923E-01
4320	9.45574972E-01
4325	9.45564972E-01
4330	9.45440793E-01
4335	9.45527816E-01
4340	9.45486514E-01
4345	9.45487061E-01
4350	9.45483149E-01
4355	9.45540475E-01
4360	9.45441907E-01
4365	9.45475318E-01
4370	9.45451356E-01
4375	9.45468743E-01
4380	9.45545465E-01
4385	9.45580245E-01
4390	9.45642101E-01
4395	9.45658937E-01
4400	9.45782510E-01
4405	9.45755366E-01
4410	9.45866033E-01
4415	9.45883083E-01
4420	9.45994840E-01
4425	9.45922520E-01
4430	9.46020752E-01
4435	9.45977399E-01
4440	9.45989237E-01
4445	9.45905084E-01
4450	9.45941612E-01
4455	9.45972208E-01
4460	9.46018520E-01
4465	9.46093639E-01
4470	9.46113492E-01
4475	9.46169740E-01
4480	9.46050339E-01
4485	9.46152600E-01
4490	9.46072815E-01
4495	9.46136528E-01
4500	9.46004889E-01
4505	9.46055937E-01
4510	9.45952687E-01
4515	9.46000806E-01
4520	9.45908407E-01
4525	9.46035015E-01
4530	9.45970579E-01
4535	9.46128844E-01
4540	9.46115726E-01
4545	9.46276139E-01
4550	9.46246388E-01
4555	9.46332601E-01
4560	9.46374992E-01
4565	9.46487794E-01
4570	9.46534416E-01
4575	9.46644916E-01
4580	9.46690174E-01
4585	9.46805593E-01
4590	9.46806206E-01
4595	9.47046483E-01
4600	9.46933901E-01
4605	9.46992390E-01
4610	9.46855539E-01
4615	9.46986781E-01
4620	9.46859664E-01
4625	9.47009643E-01
4630	9.46862735E-01
4635	9.47016104E-01
4640	9.46855188E-01
4645	9.47003985E-01
4650	9.46921749E-01
4655	9.47206512E-01
4660	9.47023675E-01
4665	9.47155817E-01
4670	9.47024428E-01
4675	9.47094276E-01
4680	9.46954844E-01
4685	9.47091139E-01
4690	9.46949456E-01
4695	9.47033234E-01
4700	9.46804392E-01
4705	9.46865962E-01
4710	9.46779847E-01
4715	9.46721460E-01
4720	9.46711020E-01
4725	9.46792712E-01
4730	9.46776306E-01
4735	9.46832429E-01
4740	9.46832048E-01
4745	9.46979444E-01
4750	9.46901372E-01
4755	9.46978052E-01
4760	9.47027986E-01
4765	9.47062938E-01
4770	9.47029927E-01
4775	9.47149133E-01
4780	9.47137519E-01
4785	9.47293502E-01
4790	9.47135935E-01
4795	9.47167850E-01
4800	9.47111691E-01
4805	9.47129159E-01
4810	9.47062376E-01
4815	9.47157599E-01
4820	9.47078907E-01
4825	9.47050431E-01
4830	9.46991052E-01
4835	9.46996948E-01
4840	9.46927035E-01
4845	9.46935294E-01
4850	9.46865719E-01
4855	9.46745346E-01
4860	9.46697064E-01
4865	9.46615379E-01
4870	9.46626257E-01
4875	9.46676831E-01
4880	9.46675399E-01
4885	9.46734113E-01
4890	9.46732974E-01
4895	9.46763279E-01
4900	9.46760492E-01
4905	9.46708370E-01
4910	9.46787113E-01
4915	9.46642856E-01
4920	9.46692947E-01
4925	9.46548102E-01
4930	9.46444585E-01
4935	9.46450904E-01
4940	9.46358411E-01
4945	9.46398995E-01
4950	9.46248206E-01
4955	9.46246772E-01
4960	9.46047245E-01
4965	9.46177999E-01
4970	9.46027287E-01
4975	9.46209349E-01
4980	9.46153665E-01
4985	9.46242975E-01
4990	9.46171478E-01
4995	9.46143687E-01
5000	9.46128189E-01
5005	9.46069580E-01
5010	9.46002167E-01
5015	9.45888267E-01
5020	9.45864174E-01
5025	9.45843309E-01
5030	9.45784078E-01
5035	9.45739344E-01
5040	9.45717239E-01
5045	9.45739136E-01
5050	9.45750033E-01
5055	9.45741341E-01
5060	9.45711949E-01
5065	9.45740475E-01
5070	9.45843720E-01
5075	9.45876493E-01
5080	9.46001195E-01
5085	9.46044402E-01
5090	9.46172065E-01
5095	9.46220809E-01
5100	9.46259491E-01
5105	9.46354709E-01
5110	9.46481065E-01
5115	9.46467831E-01
5120	9.46465337E-01
5125	9.46397320E-01
5130	9.46446831E-01
5135	9.46384806E-01
5140	9.46434859E-01
5145	9.46378040E-01
5150	9.46499219E-01
5155	9.46376894E-01
5160	9.46309463E-01
5165	9.46158080E-01
5170	9.46236392E-01
5175	9.46011984E-01
5180	9.45978448E-01
5185	9.45740496E-01
5190	9.45666212E-01
5195	9.45282238E-01
5200	9.45108913E-01
5205	9.44933613E-01
5210	9.44779945E-01
5215	9.44614250E-01
5220	9.44398903E-01
5225	9.44260320E-01
5230	9.44181467E-01
5235	9.44162059E-01
5240	9.44024631E-01
5245	9.43956562E-01
5250	9.43784136E-01
5255	9.43782233E-01
5260	9.43620011E-01
5265	9.43672985E-01
5270	9.43539794E-01
5275	9.43533501E-01
5280	9.43364018E-01
5285	9.43337687E-01
5290	9.43284627E-01
5295	9.43386246E-01
5300	9.43337130E-01
5305	9.43402896E-01
5310	9.43398170E-01
5315	9.43529616E-01
5320	9.43528027E-01
5325	9.43590959E-01
5330	9.43503959E-01
5335	9.43581203E-01
5340	9.43579943E-01
5345	9.43671468E-01
5350	9.43558263E-01
5355	9.43444042E-01
5360	9.43182848E-01
5365	9.43075393E-01
5370	9.42873474E-01
5375	9.42886124E-01
5380	9.42744568E-01
5385	9.42784254E-01
5390	9.42694543E-01
5395	9.42804627E-01
5400	9.42635896E-01
5405	9.42784249E-01
5410	9.42768239E-01
5415	9.42972429E-01
5420	9.42970474E-01
5425	9.43183500E-01
5430	9.43168246E-01
5435	9.43222851E-01
5440	9.43276696E-01
5445	9.43386492E-01
5450	9.43580332E-01
5455	9.43471889E-01
5460	9.43442427E-01
5465	9.43260504E-01
5470	9.43304738E-01
5475	9.43108567E-01
5480	9.43128092E-01
5485	9.42971132E-01
5490	9.43043436E-01
5495	9.42836804E-01
5500	9.42811288E-01
5505	9.42589667E-01
5510	9.42620580E-01
5515	9.42430021E-01
5520	9.42431415E-01
5525	9.42516818E-01
5530	9.42477841E-01
5535	9.42359519E-01
5540	9.42142203E-01
5545	9.42046412E-01
5550	9.41839421E-01
5555	9.41735353E-01
5560	9.41495877E-01
5565	9.41489889E-01
5570	9.41105173E-01
5575	9.40905352E-01
5580	9.40628591E-01
5585	9.40586732E-01
5590	9.40134862E-01
5595	9.40158721E-01
5600	9.39706779E-01
5605	9.39849276E-01
5610	9.39416866E-01
5615	9.39810093E-01
5620	9.39491205E-01
5625	9.39638113E-01
5630	9.39417591E-01
5635	9.39637877E-01
5640	9.39396233E-01
5645	9.39456012E-01
5650	9.39211816E-01
5655	9.39351485E-01
5660	9.39061960E-01
5665	9.39330421E-01
5670	9.39031468E-01
5675	9.39352181E-01
5680	9.38898131E-01
5685	9.39293882E-01
5690	9.39199976E-01
5695	9.39358338E-01
5700	9.39170495E-01
5705	9.39254643E-01
5710	9.39153584E-01
5715	9.39468298E-01
5720	9.39307389E-01
5725	9.39524630E-01
5730	9.39521746E-01
5735	9.39382089E-01
5740	9.39304684E-01
5745	9.39257788E-01
5750	9.39005049E-01
5755	9.39178535E-01
5760	9.38693346E-01
5765	9.38948320E-01
5770	9.38536568E-01
5775	9.38635006E-01
5780	9.38236777E-01
5785	9.38208643E-01
5790	9.37833339E-01
5795	9.38042181E-01
5800	9.37817371E-01
5805	9.37911145E-01
5810	9.37726777E-01
5815	9.37651529E-01
5820	9.37367111E-01
5825	9.37300853E-01
5830	9.37080733E-01
5835	9.37040614E-01
5840	9.36740133E-01
5845	9.36730462E-01
5850	9.36459091E-01
5855	9.36327549E-01
5860	9.36008615E-01
5865	9.36172218E-01
5870	9.35829143E-01
5875	9.36117299E-01
5880	9.35735815E-01
5885	9.35887290E-01
5890	9.35604406E-01
5895	9.35371091E-01
5900	9.34987993E-01
5905	9.34828661E-01
5910	9.34422010E-01
5915	9.34195364E-01
5920	9.33862865E-01
5925	9.33439473E-01
5930	9.33447235E-01
5935	9.32993947E-01
5940	9.32985259E-01
5945	9.32334092E-01
5950	9.32446588E-01
5955	9.31959133E-01
5960	9.32099160E-01
5965	9.31858495E-01
5970	9.32144751E-01
5975	9.32045580E-01
5980	9.32006924E-01
5985	9.31994942E-01
5990	9.32297071E-01
5995	9.31905126E-01
6000	9.31843618E-01
6005	9.31408841E-01
6010	9.30916349E-01
6015	9.30443276E-01
6020	9.30135912E-01
6025	9.29413697E-01
6030	9.29605318E-01
6035	9.29243238E-01
6040	9.29405597E-01
6045	9.29245515E-01
6050	9.29364103E-01
6055	9.29483835E-01
6060	9.29769285E-01
6065	9.29051052E-01
6070	9.29211818E-01
6075	9.29193909E-01
6080	9.29514889E-01
6085	9.28940862E-01
6090	9.29597810E-01
6095	9.29857965E-01
6100	9.30434109E-01
6105	9.29774236E-01
6110	9.30537489E-01
6115	9.30578029E-01
6120	9.31304398E-01
6125	9.31024224E-01
6130	9.30960779E-01
6135	9.30665634E-01
6140	9.30890357E-01
6145	9.30194987E-01
6150	9.30561642E-01
6155	9.30414163E-01
6160	9.30542687E-01
6165	9.29697387E-01
6170	9.30093065E-01
6175	9.30435631E-01
6180	9.31542227E-01
6185	9.30956597E-01
6190	9.31880233E-01
6195	9.31490157E-01
6200	9.31669557E-01
6205	9.29977888E-01
6210	9.30994396E-01
6215	9.33470804E-01
6220	9.33648076E-01
6225	9.32170793E-01
6230	9.31630978E-01
6235	9.33044638E-01
6240	9.34067184E-01
6245	9.35246878E-01
